T_name,T_url,Name,Link,Headline
Pooja Shah,https://www.linkedin.com/in/poojashah/,Stephen Fox,,Director of Development - Oakland Leaf Foundation
Pooja Shah,https://www.linkedin.com/in/poojashah/,Rebecca Kim,,Development Associate - Reading Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Katherine Suyeyasu,,"Director and GSE Lecturer - Bay Area Writing Project, UC Berkeley Graduate School of Education"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Erica Kitson,,Independent Damsel Pro - Damsel in Defense
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jennifer Jackson Hunte,,Senior Business Manager - Capital One
Pooja Shah,https://www.linkedin.com/in/poojashah/,Bryant Harrison,,Director of Product Management - San Francisco Deltas
Pooja Shah,https://www.linkedin.com/in/poojashah/,Bora Kara,,Business Analyst - Playworks
Pooja Shah,https://www.linkedin.com/in/poojashah/,Scott Torres,,Founding Director of Operations - Libertas College Preparatory Charter School
Pooja Shah,https://www.linkedin.com/in/poojashah/,Alana Smith,,"Director, Account Management & Customer Support - Helpshift"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Marcos Santiago,,Vice President of Development and Communications - CollegeSpring
Pooja Shah,https://www.linkedin.com/in/poojashah/,Adam Diederich,,Lawyer - Schiff Hardin LLP
Pooja Shah,https://www.linkedin.com/in/poojashah/,Mody Suhani,,physician - tpmg
Pooja Shah,https://www.linkedin.com/in/poojashah/,Lilly Green,,Director of School Partnerships - Seneca Family of Agencies
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kunal Patel,,Manager - Treya Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Erik Marth,,Executive Director - Morgan Stanley
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jonathan Blasher,,Pacific Northwest Executive Director - Playworks
Pooja Shah,https://www.linkedin.com/in/poojashah/,Ryanne Filbey,,Director of STEM Professional Development - Techbridge Girls
Pooja Shah,https://www.linkedin.com/in/poojashah/,Diane Vadino,,"Freelance writer - The Wall Street Journal, Outside, Travel + Leisure, Wallpaper, Marie Claire, and more"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Rupa Patel,,Digital Marketing Manager - Amazon
Pooja Shah,https://www.linkedin.com/in/poojashah/,Lindsey Fishleder,,"Senior Program Manager, Global Partnerships - Skoll Foundation"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kai Frolich,,Individual Giving Manager - Peer Health Exchange
Pooja Shah,https://www.linkedin.com/in/poojashah/,Beej Shah,,Director of Residency - Relay Graduate School of Education
Pooja Shah,https://www.linkedin.com/in/poojashah/,Leah Tarran,,Curriculum Development Manager - Peer Health Exchange
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jesal Shah,,Head of Legal - Campaign Monitor
Pooja Shah,https://www.linkedin.com/in/poojashah/,Mary Mei,,Director - Stanford Management Company
Pooja Shah,https://www.linkedin.com/in/poojashah/,Blake Davidoff,,Program Manager - Google
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kevin P. Carmody,,Vice President - Goldman Sachs
Pooja Shah,https://www.linkedin.com/in/poojashah/,Gianna Shepard Bruno,,"Director, Career Advancement - Education Pioneers"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Andrew Rosskamm,,Director of Finance and Corporate Development - Shift Transit
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jeffrey Gomez,,Chief Technology Officer - Nitya Capital
Pooja Shah,https://www.linkedin.com/in/poojashah/,Fredrik MarÌü,,Founder - Firsthand Inc
Pooja Shah,https://www.linkedin.com/in/poojashah/,Vivian Kao,,Head of Innovation - ç___ü__ü_Œ__ Teach For China 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Heather Perkins,,"Founder - H. Fletcher, LLC"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Evan Carper,,Associate Director of Recruitment  - Commongood Careers
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Richard ""Jay"" Hack",,"Director Of Commercial Services - Cameron, a Schlumberger company"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Anne Wiik,,School Based Therapist - CASSY (Counseling and Support Services for Youth)
Pooja Shah,https://www.linkedin.com/in/poojashah/,Eben Dower,,Director of Afterschool and Summer Camp - Brooklyn Friends School
Pooja Shah,https://www.linkedin.com/in/poojashah/,Vishal Kumar,,Partner - Twin Peaks Wealth Advisors
Pooja Shah,https://www.linkedin.com/in/poojashah/,Emily Risberg,,"Coach, Field Hockey/Lacrosse - St. Francis High School"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Bryan Locascio,,Associate - Tideline
Pooja Shah,https://www.linkedin.com/in/poojashah/,Tori Watley,,Director of International Strategy and Operations - DaVita Kidney Care
Pooja Shah,https://www.linkedin.com/in/poojashah/,Mohit Bathija,,Founder / Chief Extraordinary Officer - Adquizition
Pooja Shah,https://www.linkedin.com/in/poojashah/,Shashi Rajagopal,,Chief Administrative Officer - Wells Fargo
Pooja Shah,https://www.linkedin.com/in/poojashah/,Nazli Oguzsimsaroglu,,Business Operations Manager - Kiddom
Pooja Shah,https://www.linkedin.com/in/poojashah/,Vasant Shah,,Senior Mechanical Design Engineer - Fluor Corporation
Pooja Shah,https://www.linkedin.com/in/poojashah/,Emily Medress,,Vice President of External Affairs - Peer Health Exchange
Pooja Shah,https://www.linkedin.com/in/poojashah/,Will Hu,,"Senior Director, Acquisitions - The Prado Group"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Sanjiv Parekh,,"Manager, Sales - Finolex Industries Limited"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Vanessa J. De Leon Garcia,,Board of Directors/ General Manager - Royal Shipping Lines
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jack Sun,,Associate - Centerbridge Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Josh Morris,,"Area Director, New England - Fuze"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Anthony Johnson,,Associate Principal - MUHSD
Pooja Shah,https://www.linkedin.com/in/poojashah/,John Elliott,,Manager - Accenture
Pooja Shah,https://www.linkedin.com/in/poojashah/,James Nan Lin,,"Senior Manager of Program Development and Delivery, National Program Team - Peer Health Exchange"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Aditi Goel,,Independent Consultant - Self-employed
Pooja Shah,https://www.linkedin.com/in/poojashah/,Dakin Gunn,,Head Of Recruitment - OfferUp
Pooja Shah,https://www.linkedin.com/in/poojashah/,Tara Reeves,,Investment committee - PiLabs
Pooja Shah,https://www.linkedin.com/in/poojashah/,Eric Zuncic,,Chief Strategy Officer - Crispin Porter + Bogusky
Pooja Shah,https://www.linkedin.com/in/poojashah/,Stephanie Castellanos,,Co-Founder - The Coalition for Diverse Educators (C4DE)
Pooja Shah,https://www.linkedin.com/in/poojashah/,Robert Lindsey,,VP - Lindsey & Associates
Pooja Shah,https://www.linkedin.com/in/poojashah/,Anique Drumright,,Product Operations Specialist - Uber
Pooja Shah,https://www.linkedin.com/in/poojashah/,Neely Shah,,Senior Legal Counsel - SAS
Pooja Shah,https://www.linkedin.com/in/poojashah/,Zena Caputo,,"Bilingual MFT Intern Clinician, Multidimensional Family Therapy (MDFT) Program - Lincoln Families"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Michael Chen,,Global Revenue Strategy & Operations - Google
Pooja Shah,https://www.linkedin.com/in/poojashah/,Matthew Thompson,,Director of Business Development - Capital One
Pooja Shah,https://www.linkedin.com/in/poojashah/,Bryan Lamoreau,,Transitional Employment Supervisor - Youth Options Unlimited
Pooja Shah,https://www.linkedin.com/in/poojashah/,Alexander Roe,,Director New Business Development - Intuitive Surgical
Pooja Shah,https://www.linkedin.com/in/poojashah/,Ashok Vaish,,Principal & Founder - Balanced Growth Fund
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kristyn Klei Borrero,,CEO and Co-Founder - CT3
Pooja Shah,https://www.linkedin.com/in/poojashah/,Uday Nanda,,Partner - Grassroutes Journeys
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jessica Vedder,,Clinical Trial Management Associate - Gilead Sciences
Pooja Shah,https://www.linkedin.com/in/poojashah/,Sukhesh Miryala,,Product - Facebook
Pooja Shah,https://www.linkedin.com/in/poojashah/,Daniella Yacobovsky,,Co-Founder - BaubleBar Inc.
Pooja Shah,https://www.linkedin.com/in/poojashah/,Ya'ir Aizenman,,"Director, Antiretroviral Coordination and Planning (North America, Europe, Japan) - Mylan"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Harper Mates,,Director - Wendel
Pooja Shah,https://www.linkedin.com/in/poojashah/,Scott Given,,Founder/CEO - UP Education Network
Pooja Shah,https://www.linkedin.com/in/poojashah/,Shaan Patel,,Engineering - Gusto!
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jessica Walters,,Program Coordinator Reading Partners After-School Program - Reading Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Nichole Gangitano,,"Executive Director, National Programs - Reading Partners"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jack Zhu,,"Partner - BlueSpruce Investments, LP"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Farnaz Kadkhodaian,,Guest Products and Partnerships - IHG - InterContinental Hotels Group
Pooja Shah,https://www.linkedin.com/in/poojashah/,Puja Bhatia,,Assistant United States Attorney - United States Attorney's Office
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Lenny Li, CFA",,Vice President - HarbourVest Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Rachel Wyley,,East Bay Executive Director - Playworks
Pooja Shah,https://www.linkedin.com/in/poojashah/,Anne Kofol Hogarty,,"Vice President, International Business - BuzzFeed"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Urvi Nagrani,,Director Of Business Development - Motiv Power Systems
Pooja Shah,https://www.linkedin.com/in/poojashah/,Neal Mirchandani,,"Product Manager, Cloud Technology - Adobe"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Dylan Hogarty,,Vice President - Goldman Sachs
Pooja Shah,https://www.linkedin.com/in/poojashah/,Alexis Filippini,,Founder/Owner - Building on the Best
Pooja Shah,https://www.linkedin.com/in/poojashah/,Dixit Shah,,Travel consulatant - ABC Travel Service
Pooja Shah,https://www.linkedin.com/in/poojashah/,Zander Gallup,,Marine Surveyor - Gallup Yacht Surveying
Pooja Shah,https://www.linkedin.com/in/poojashah/,Nakul Mistry,,"Alliances & Channel Sales Manager, Marketing Cloud (ISV Partnership) - Salesforce"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jake Anderson-Bialis,,Co-Founder - FertilityIQ
Pooja Shah,https://www.linkedin.com/in/poojashah/,Omer Ismail,,"Chief Operating Officer, Marcus by Goldman Sachs - Goldman Sachs"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Manal Assal,,"Program Manager, Services Delivery Integration - Cisco"
Pooja Shah,https://www.linkedin.com/in/poojashah/,David Gallagher,,Chief Program Officer - Playworks
Pooja Shah,https://www.linkedin.com/in/poojashah/,Parimal Patel,,Partner - BPR Properties
Pooja Shah,https://www.linkedin.com/in/poojashah/,Alex Pfeifer-Rosenblum,,Development Manager - Rubicon Programs Inc.
Pooja Shah,https://www.linkedin.com/in/poojashah/,Peter Milkovich,,Managing Partner - MK Capital / DV Global Securities
Pooja Shah,https://www.linkedin.com/in/poojashah/,Gregory Tademoto,,Business Development - Elastic
Pooja Shah,https://www.linkedin.com/in/poojashah/,Pragna Shah,,Owner - ABC TRAVELS
Pooja Shah,https://www.linkedin.com/in/poojashah/,Laura Slutsky (Grossman),,"Executive Director, ULI Philadelphia - Urban Land Institute"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Elia Ciasulli,,"Associate Director, HCP Professional Promotion, Neuroscience Brand Marketing  - Novartis"
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Meera Patel, CFA",,Director of Private Investment Research - Brown Advisory
Pooja Shah,https://www.linkedin.com/in/poojashah/,Chris Colpitts,,Head of U.S. TMT - CVC Capital Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Vinod Shah,, - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kate Mills,, - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Bharat Parekh,, - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Janki Shah,,"Assistant Professor, Cardiologist - UCLA Health System"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Varsha Vepa,, - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,anthony saephan,, - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Braden Lake,,"Improvement Advisor, Whole Person Care - Los Angeles County Department of Health Services"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Liz Davis,, - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Parul Mehta,, - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jackie Hemann,,Program Director - Playworks
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jacqueline Tanner,,"Diagnostic Imaging Resident - University of California, Davis School of Veterinary Medicine"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Katie Hindman,,Senior Category Manager - Georgia-Pacific LLC
Pooja Shah,https://www.linkedin.com/in/poojashah/,Monica Singh Kleinman,,Senior Corporate Counsel - AMRI (Albany Molecular Research Inc.)
Pooja Shah,https://www.linkedin.com/in/poojashah/,Mathew Cole,,"Seeing the future of Talent ID, Scouting and Team Cohesion - Brooklyn Dynamics Pty Ltd"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Priyanka Agarwal,,Assistant Clinical Professor of Medicine - UCSF
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Gabriela Rosales, CPA, CMA",,Marketing Manager - Price Industries
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jazmine Rubin,,Teacher - NorthCreek Academy
Pooja Shah,https://www.linkedin.com/in/poojashah/,Susan Hayes,,Former President & CEO - ReSurge International (formerly Interplast)
Pooja Shah,https://www.linkedin.com/in/poojashah/,Lindsey Pittas,,Director of Talent Acquisition - Achievement Network (ANet)
Pooja Shah,https://www.linkedin.com/in/poojashah/,Ian Calhoun,,Owner / General Manager - 80 Thoreau
Pooja Shah,https://www.linkedin.com/in/poojashah/,Anna Soybel,,Consultant - The Bridgespan Group
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Alkesh C. Sura, DDS",,Owner - Reveal Dental
Pooja Shah,https://www.linkedin.com/in/poojashah/,Beth Williams,,MBA Intern - Finance Operations - Google
Pooja Shah,https://www.linkedin.com/in/poojashah/,Josie Sotomayor,,"Sr. Program Manager, Human Resources Operations - Rocket Fuel Inc."
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kassie Eberle Bettinelli,,K-8 General Music Teacher - Everett Public Schools
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jeffrey Balfour,,Managing Partner - BridgePoint Associates
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Shuba Mohan, MSW",,Program Events Manager - Step Up Women's Network
Pooja Shah,https://www.linkedin.com/in/poojashah/,Dorian Mastrogany,,Manager of Recruitment - Summit Public Schools (Public Charter Network)
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jeremy Exell,,Account Manager - KaBOOM!
Pooja Shah,https://www.linkedin.com/in/poojashah/,Deep Shah,,Deputy Project Manager  - SIMPLEX INFRASTRUCTURES LIMITED
Pooja Shah,https://www.linkedin.com/in/poojashah/,Pritee Thakarsey,,Attorney - Seyfarth Shaw
Pooja Shah,https://www.linkedin.com/in/poojashah/,Denise Door,,Global Brand Director TRESemme - Unilever
Pooja Shah,https://www.linkedin.com/in/poojashah/,Connie Tillman,,Consultant/Coach - Pivot Learning Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Anastasia ""Stacy"" Polos MPH",,Clinical Research Coordinator - UCSF
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kathryn Davis,,MA Candidate in Psychology - Brandeis University
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Nitin Nagpal, FRM",,Manager - D. E. Shaw & Co.
Pooja Shah,https://www.linkedin.com/in/poojashah/,Tiffany Zapico,,Executive Director - Literacy Trust Inc
Pooja Shah,https://www.linkedin.com/in/poojashah/,Rubens Pasquale,,Director Business Development - CMR - Mexico
Pooja Shah,https://www.linkedin.com/in/poojashah/,Perry Gold,,Director of Finance & Operations - Outward Bound California
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kellye McKenzie,,Director of Health - Trident United Way
Pooja Shah,https://www.linkedin.com/in/poojashah/,Purvi Shah,,Sr Biopharmaceutical Representative - Amgen
Pooja Shah,https://www.linkedin.com/in/poojashah/,Milla Nizar,,Salesforce and Data Systems Analyst - Reading Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jeff Vipond,,Regional Sales Manager - CVS Health
Pooja Shah,https://www.linkedin.com/in/poojashah/,Brandt Pedota,,Sales Application Engineer - Schneider Electric
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kaitlyn Neff,,Audience Planning Manager - MRM Worldwide
Pooja Shah,https://www.linkedin.com/in/poojashah/,Michelle Smith,,"Vice President, People and Culture - Achievement Matters, Inc."
Pooja Shah,https://www.linkedin.com/in/poojashah/,Caroline Landau,,Market Planning Manager - Genentech
Pooja Shah,https://www.linkedin.com/in/poojashah/,David Durand,,Program Director - The Posse Foundation
Pooja Shah,https://www.linkedin.com/in/poojashah/,Mythili Kumar,,Artistic Director - Abhinaya Dance Company of San Jose
Pooja Shah,https://www.linkedin.com/in/poojashah/,Mark Robinson,,Registration Chair - Comic Con Palm Springs
Pooja Shah,https://www.linkedin.com/in/poojashah/,Mara Perman,,Director - Rock Health
Pooja Shah,https://www.linkedin.com/in/poojashah/,Genevieve Orr,,Product Marketing Manager - SchoolMint
Pooja Shah,https://www.linkedin.com/in/poojashah/,Victoria Strelnikova,,Member & Office Hours Organizer & Small Circle Facilitator  - Palo Alto Lean In Circle
Pooja Shah,https://www.linkedin.com/in/poojashah/,Zydnia Vazquez,,GL Accountant - Reading Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Iman Mills Gordon,,Principal - IMG Consulting
Pooja Shah,https://www.linkedin.com/in/poojashah/,Larissa Adam,,Chief Talent Officer - Education for Change
Pooja Shah,https://www.linkedin.com/in/poojashah/,Rekha Patel,,Manager - Radiation Oncology - John Muir Health
Pooja Shah,https://www.linkedin.com/in/poojashah/,Ruchi Kwatra,,"Legal Counsel, Commercial - Twitter"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Vidhi Shah,,"Manager, Investment Banking and Project Finance Division - HDFC Bank"
Pooja Shah,https://www.linkedin.com/in/poojashah/,LaNora Hayden,,Program Coordinator - Blue Sky Bakery
Pooja Shah,https://www.linkedin.com/in/poojashah/,Ashley Payne,,Eligibility Worker III - Contra Costa County
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kishor Mistry,,VP - Designers Group Inc.
Pooja Shah,https://www.linkedin.com/in/poojashah/,Alisha Kohm,,Adult Psychiatrist - Kaiser Permanente
Pooja Shah,https://www.linkedin.com/in/poojashah/,Josh Isaacs,,Photographer - Josh Isaacs Photography
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kinner Shah,,National Account Manager - Autotrader US
Pooja Shah,https://www.linkedin.com/in/poojashah/,Elizabeth Brand,,Research Manager - University of Cincinnati - Social Innovation Lab
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jenny Slattery,,"Associate Director, Foundations and Artist Development - SFFILM"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Roxy Johnson,,"Campus Development Manager, Senior Associate - KPMG"
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Ben Martin, Ph.D.",,Relevance/NLP Engineer - LinkedIn
Pooja Shah,https://www.linkedin.com/in/poojashah/,Peter Lippman,,Sole Proprietor - Peter Lippman Consulting
Pooja Shah,https://www.linkedin.com/in/poojashah/,Laura Marshall,,Grant Writer/Development Manager - Creative Growth Art Center
Pooja Shah,https://www.linkedin.com/in/poojashah/,Venkat Kuppuswamy,,Assistant Professor in Strategy and Entrepreneurship - University of North Carolina at Chapel Hill
Pooja Shah,https://www.linkedin.com/in/poojashah/,Rishi Srinivasan,,PE Teacher - American Indian Public Charter School II
Pooja Shah,https://www.linkedin.com/in/poojashah/,Michelle Dodge,,Chief Financial Officer - ReSurge International
Pooja Shah,https://www.linkedin.com/in/poojashah/,Saima Hasan,, - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Hillary Brooks,,Associate Director - Mobilize the Immigrant Vote
Pooja Shah,https://www.linkedin.com/in/poojashah/,Sarah Greene,,Deputy Director of Teaching and Learning - Peer Health Exchange
Pooja Shah,https://www.linkedin.com/in/poojashah/,Sonali Aatresh,,Marketing Communications - Self
Pooja Shah,https://www.linkedin.com/in/poojashah/,Lynn Wendell,,Consultant to Independent School Boards - Self employed
Pooja Shah,https://www.linkedin.com/in/poojashah/,Andrea Jacks,,"Research and Outcomes Lead, Prevention and Early Intervention - Texas Department of Family and Protective Services"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jernell Escobar,, - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Nivedita Mathur,,Founder and CEO - Dazzling Blooms
Pooja Shah,https://www.linkedin.com/in/poojashah/,Ana Icela Gaskin,,Human Capital Management Consultant - ADP
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Reginald Crawford, PhD",,Principal - GEMCORP
Pooja Shah,https://www.linkedin.com/in/poojashah/,Sharon Edington,,RN IV - Seton Healthcare Family
Pooja Shah,https://www.linkedin.com/in/poojashah/,Julia (Mellberg) Heneghan,,"GBMM (Top 400 Executive), Lysol/Dettol - RB"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jonathan Lemke,,Deputy Program Director - Reading Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Roni Pomerantz,,Deputy Attorney General - California Department of Justice
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jennifer Watson Joyce,,"Regional Program Director, DC - Reading Partners"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Aditi Srinivasan,,Product Manager - Transplant Connect
Pooja Shah,https://www.linkedin.com/in/poojashah/,Grant McDaniel,,Executive Engagement Director - Parnassus Group
Pooja Shah,https://www.linkedin.com/in/poojashah/,Melissa Camilleri,,"CEO and Founder of Compliment., Inc. - compliment."
Pooja Shah,https://www.linkedin.com/in/poojashah/,Aksel Nielsen,,Senior Finance Manager - NAGRA
Pooja Shah,https://www.linkedin.com/in/poojashah/,Alexandria Cempaka Wyllie,,Membership and Outreach Coordinator  - Artists United 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Glennis Coursey,,Product Manager - MyFitnessPal
Pooja Shah,https://www.linkedin.com/in/poojashah/,Erin Moos,,"Senior Manager, Strategic Philanthropy - Corporate Affairs - Intuit"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Alvin Henry,,Assistant Professor - St. Lawrence University
Pooja Shah,https://www.linkedin.com/in/poojashah/,Usha Ramaswamy,,Principal - UVR Properties
Pooja Shah,https://www.linkedin.com/in/poojashah/,Prasad Vepa,,Trustee Emeritus and former Chair of the Board - California Institute of Integral Studies
Pooja Shah,https://www.linkedin.com/in/poojashah/,Cecily Gardner,,"Technical Program Manager, Business Technology - Asana"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Ha Cao,,Country Director - Education First EF
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kristianna Campbell,,Programs & Services Coordinator and Instructor - Mathnasium - The Math Learning Center
Pooja Shah,https://www.linkedin.com/in/poojashah/,Desiree Perez-Barahona,,Vice President of Operations - Reading Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Benedetto Lorenzon,,Director - Perella Weinberg Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Rachel Fine, MSW",,Program Director/Academic Director - SquashDrive
Pooja Shah,https://www.linkedin.com/in/poojashah/,Chris Camburn,,Recruiter - Outsource
Pooja Shah,https://www.linkedin.com/in/poojashah/,Hector Ramon Salazar,,Director of Partner Experience - Playworks
Pooja Shah,https://www.linkedin.com/in/poojashah/,Michael Magliola,,Assistant Principal - San Juan Unified School District
Pooja Shah,https://www.linkedin.com/in/poojashah/,Katie Jackson Tuck,,"Inventory Manager - Mark and Graham - Williams-Sonoma, Inc."
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Nandi Gunning Hurley, CFA",,Wealth Management - Morgan Stanley Wealth Management
Pooja Shah,https://www.linkedin.com/in/poojashah/,Bhavna Mistry,,"Senior Accountant - AE Biofuels, Inc."
Pooja Shah,https://www.linkedin.com/in/poojashah/,Natalie Darone,,Personnel Services Assistant III - Contra Costa County
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Valerie Yu, MSW",,Operations Lead - REI
Pooja Shah,https://www.linkedin.com/in/poojashah/,Natasha Mariana McCray-Zolp,,Member - National Art Education Association (NAEA)
Pooja Shah,https://www.linkedin.com/in/poojashah/,Roy Pimentel,,Staff Project Engineer and Cost Account Manager - Lockheed Martin
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Elvia Villalobos, MBA",,"Staffing Services Lead, Learning Navigation - Google"
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Michelle Collier, MNA",,Development Director - Playworks
Pooja Shah,https://www.linkedin.com/in/poojashah/,Purva Gupta,,Co-founder - Lily app
Pooja Shah,https://www.linkedin.com/in/poojashah/,Penni Davis,,freelance residential draftsman - self employed
Pooja Shah,https://www.linkedin.com/in/poojashah/,Toby Anne Milstein,,Director Of Business Development - Joy Inc.
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jamie Chang,,Owner - ED Performance Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Michael Ting,,Partner - TechKnowledge Law Group LLP
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Rangashree Varadarajan, MD, MS",,"Concert Violinist and Vocalist, Composer, Teacher - Self-Employed"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Emma Scripps,,Program Designer - IDEO
Pooja Shah,https://www.linkedin.com/in/poojashah/,Mansi Chovatia,,Senior Research Associate - Lawrence Berkeley National Laboratory
Pooja Shah,https://www.linkedin.com/in/poojashah/,Madora Soutter,,Glenn Fellow and Doctoral Candidate - Boston University
Pooja Shah,https://www.linkedin.com/in/poojashah/,Salleha Chaudhry,,"Associate Director, Program Operations - Girls Who Code"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Matthew Brown,,Lieutenant Vice President - Institutional Group - Fisher Investments
Pooja Shah,https://www.linkedin.com/in/poojashah/,Gillian Caplan,,Senior Program Coordinator II - Johns Hopkins Bloomberg School of Public Health
Pooja Shah,https://www.linkedin.com/in/poojashah/,Benjamin Delikat,,Program Director - Peer Health Exchange
Pooja Shah,https://www.linkedin.com/in/poojashah/,Deshon Owens,,Founder - The Deshon Owens Company
Pooja Shah,https://www.linkedin.com/in/poojashah/,Monica Balbo,,ESL Teacher - Centro de Idiomas Intercultura
Pooja Shah,https://www.linkedin.com/in/poojashah/,Rachel Kropa,,Co-Executive Director - Creative Artists Agency Foundation
Pooja Shah,https://www.linkedin.com/in/poojashah/,Roshni Madhvani,,Postdoctoral Scholar - Stanford University
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jayashree Patwardhan,,cardiac anesthesiologist - SCPMG
Pooja Shah,https://www.linkedin.com/in/poojashah/,Serena Aquino,,"Director Of Education - Figure Skating in Harlem, Inc."
Pooja Shah,https://www.linkedin.com/in/poojashah/,John Hayes,,Consultant - Shining Star Consulting LLC
Pooja Shah,https://www.linkedin.com/in/poojashah/,Morgan Holland,,Site Nutrition Coordinator - San Francisco Unified School District
Pooja Shah,https://www.linkedin.com/in/poojashah/,ANGELA PIMENTEL,,"Senior Accounting Manager - PubMatic, Inc"
